Sat Sep 01 01:30:55 +0000 2018,"RT @Paulimbh: Min. Fachin, contrariando temporariamente o Barroso, votou por dar tempo a Lula. Ele é pela inelegibilidade, mas aceita a ONU."
Sat Sep 01 01:30:55 +0000 2018,"RT @luizguiprado: Se o Bolsonaro tivesse mesmo preocupado com crianças ele tava discutindo projeto de ampliação de creche, de amparo à cria…"
Sat Sep 01 01:30:55 +0000 2018,"RT @rodrigo_rangel: Tudo indica que Fachin, sabendo que o resultado do julgamento está dado, resolveu fazer um gracejo ao PT e a Lula, que…"
Sat Sep 01 01:30:56 +0000 2018,Nem a turma pro Lula e contra Lula briga tanto qnt o time pro Beto e contra Beto.
Sat Sep 01 01:30:56 +0000 2018,"RT @JotaInfo: Jorge Mussi afirma que Lula é inelegível, conforme a Lei da Ficha Limpa, e que decisão do Comitê de Direitos Humanos da ONU e…"
Sat Sep 01 01:30:56 +0000 2018,"RT @Ary_AntiPT: Os votos que Alvaro Dias acaba de perder
https://t.co/Bqa4QFErCi

Brasil #LulaInelegivel 1X1 Fachin enfiando a Lei da Ficha…"
Sat Sep 01 01:30:55 +0000 2018,"RT @servio_bb: Fachin esta fazendo o Brasil passar vergonha!
@TSEjusbr @exercitooficial https://t.co/TiXPluRGEr"
Sat Sep 01 01:30:55 +0000 2018,RT @Bopressor20: Esse é o tipo do vídeo que se viralizar vai fazer o Bolsonaro ser eleito no primeiro turno. https://t.co/9tDZWehkVK
Sat Sep 01 01:30:55 +0000 2018,PRA ELE SÓ SERVE PARA LIMPAR A BUNDA...
Sat Sep 01 01:30:56 +0000 2018,"RT @leandroruschel: Pela postura de Fachin e de outros Ministros do STF, fica claro que não há mais instituições no Brasil.

Não entendo co…"
Sat Sep 01 01:30:56 +0000 2018,#LulaInelegível
Sat Sep 01 01:30:56 +0000 2018,"RT @macunaimaz: QUE VERGONHA FACHIN

LULA É BANDIDO E PRESIDIÁRIO.

ACATAR DECISÃO DA ONU É SIMPLESMENTE VEXATÓRIO !

#LulaInelegivel https…"
Sat Sep 01 01:30:56 +0000 2018,"RT @augustodefranco: Se Lula, ficha suja, for autorizado a concorrer, a sociedade brasileira não vai aceitar a decisão. Haverá crise políti…"
Sat Sep 01 01:30:56 +0000 2018,RT @conexaopolitica: ULTIMAS: Surpresa? Bolsonaro cresce em campanha eleitoral e impressiona https://t.co/hZx2QVIkpa
Sat Sep 01 01:30:56 +0000 2018,RT @ManuelaDavila: Voto de Barroso não é só um ataque aos direitos políticos do presidente Lula. É a cassação do direito de escolha do povo…
Sat Sep 01 01:30:56 +0000 2018,"RT @calu_barros: Alexandre Frota foi um dos cidadãos que pediram a inelegibilidade do Lula. 
O nome dele foi citado agora pouco no TSE.
Fro…"
Sat Sep 01 01:30:56 +0000 2018,"RT @delucca: Fachin dizendo o que todo mundo que é minimamente razoável sabe: Lula tem direito de ser candidato! #LulaNasUrnasTSE

https://…"
Sat Sep 01 01:30:56 +0000 2018,RT @Bopressor20: Esse é o tipo do vídeo que se viralizar vai fazer o Bolsonaro ser eleito no primeiro turno. https://t.co/9tDZWehkVK
Sat Sep 01 01:30:56 +0000 2018,@BBarbaraBarreto Vamos trabalhar junto com o Fachin contra o Bolsonaro.
Sat Sep 01 01:30:56 +0000 2018,RT @Bopressor20: Esse é o tipo do vídeo que se viralizar vai fazer o Bolsonaro ser eleito no primeiro turno. https://t.co/9tDZWehkVK
Sat Sep 01 01:30:56 +0000 2018,"RT @boluttordio: dios no t la puedo creer q hasta nos hayan estafado con la banda de los chicos. los funking beaters son junior, lula, dant…"
Sat Sep 01 01:30:56 +0000 2018,"RT @JotaInfo: Jorge Mussi afirma que Lula é inelegível, conforme a Lei da Ficha Limpa, e que decisão do Comitê de Direitos Humanos da ONU e…"
Sat Sep 01 01:30:56 +0000 2018,eu achava o adnet um genio nas epocas da mtv e agora essa admiração voltou
Sat Sep 01 01:30:56 +0000 2018,"RT @LulaOficial: Assista ao programa eleitoral de Lula Presidente que Barroso tem medo que passe na TV. Mostre para os amigos, compartilhe.…"
Sat Sep 01 01:30:56 +0000 2018,@edivaldo_pego @TSEjusbr #lula❤️❤️❤️❤️
Sat Sep 01 01:30:56 +0000 2018,"@andreazzaeditor Enquanto isso vem.uma pessoa e pergunta: "" vc já ouviu falar do NOVO""?
....
Vá para a ............… https://t.co/qHRC8e8KUu"
Sat Sep 01 01:30:57 +0000 2018,"RT @hoseokway: tirar nota baixa dói mas você já escutou de alguém dos seus parentes que vai votar no bolsonaro? 

bicho uma facada doeria m…"
Sat Sep 01 01:30:57 +0000 2018,"RT @Sportehphoda: @folha ALCKMIN é um LADRÃO, mas essa turma de BOLSONARO acha que o ferreiro só fez revólver para eles... BUNDÃO também...…"
Sat Sep 01 01:30:57 +0000 2018,RT @ManuelaDavila: Voto de Barroso não é só um ataque aos direitos políticos do presidente Lula. É a cassação do direito de escolha do povo…
Sat Sep 01 01:30:57 +0000 2018,RT @MidiaNINJA: Fachin vota pela manutenção da candidatura de Lula ao citar recomendação da ONU para que tenha seus direitos políticos gara…
